                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                 0.1607,                  0.875,                      1,                0.99023,             0.00033546,             0.00033546,             0.00033546
                     38,                0.04471,                  0.875,                      1,                 0.9873,             0.00033935,             0.00033935,             0.00033935
                     39,                0.15229,                  0.875,                      1,                0.97363,             0.00034295,             0.00034295,             0.00034295
                     40,                0.08876,                  0.875,                      1,                0.97363,             0.00034628,             0.00034628,             0.00034628
                     41,                0.06898,                  0.875,                      1,                0.95361,             0.00034932,             0.00034932,             0.00034932
                     42,                0.05293,                  0.875,                      1,                0.94629,             0.00035208,             0.00035208,             0.00035208
                     43,                0.02011,                  0.875,                      1,                0.94629,             0.00035455,             0.00035455,             0.00035455
                     44,                0.03892,                  0.875,                      1,                0.93701,             0.00035674,             0.00035674,             0.00035674
                     45,                0.03554,                  0.875,                      1,                0.93701,             0.00035865,             0.00035865,             0.00035865
                     46,                 0.0266,                  0.875,                      1,                0.92676,             0.00036028,             0.00036028,             0.00036028
                     47,                0.08726,                  0.875,                      1,                0.92676,             0.00036163,             0.00036163,             0.00036163
                     48,                0.01759,                  0.875,                      1,                0.92627,             0.00036269,             0.00036269,             0.00036269
                     49,                0.07073,                  0.875,                      1,                0.92627,             0.00036347,             0.00036347,             0.00036347
                     50,                0.04839,                  0.875,                      1,                0.92432,             0.00036396,             0.00036396,             0.00036396
                     51,                0.10315,                  0.875,                      1,                0.92432,             0.00036057,             0.00036057,             0.00036057
                     52,                0.02175,                  0.875,                      1,                0.93066,              0.0003535,              0.0003535,              0.0003535
                     53,                0.05515,                  0.875,                      1,                0.93066,             0.00034643,             0.00034643,             0.00034643
                     54,                0.02431,                   0.75,                      1,                0.93799,             0.00033936,             0.00033936,             0.00033936
                     55,                 0.0111,                   0.75,                      1,                0.93799,              0.0003323,              0.0003323,              0.0003323
                     56,                 0.1269,                   0.75,                      1,                0.93408,             0.00032523,             0.00032523,             0.00032523
                     57,                 0.1051,                   0.75,                      1,                0.93408,             0.00031816,             0.00031816,             0.00031816
                     58,                0.01166,                   0.75,                      1,                0.93066,             0.00031109,             0.00031109,             0.00031109
                     59,                0.01491,                   0.75,                      1,                0.93066,             0.00030402,             0.00030402,             0.00030402
                     60,                0.01954,                   0.75,                      1,                0.93018,             0.00029695,             0.00029695,             0.00029695
                     61,                0.00966,                   0.75,                      1,                0.93018,             0.00028988,             0.00028988,             0.00028988
                     62,                0.07646,                  0.875,                      1,                0.91895,             0.00028282,             0.00028282,             0.00028282
                     63,                0.01871,                  0.875,                      1,                0.91895,             0.00027575,             0.00027575,             0.00027575
                     64,                0.00619,                  0.875,                      1,                 0.9209,             0.00026868,             0.00026868,             0.00026868
                     65,                0.03039,                  0.875,                      1,                 0.9209,             0.00026161,             0.00026161,             0.00026161
                     66,                0.02818,                  0.875,                      1,                0.91211,             0.00025454,             0.00025454,             0.00025454
                     67,                0.02313,                  0.875,                      1,                0.91211,             0.00024747,             0.00024747,             0.00024747
                     68,                0.00872,                  0.875,                      1,                0.91748,              0.0002404,              0.0002404,              0.0002404
                     69,                 0.0483,                  0.875,                      1,                0.91748,             0.00023334,             0.00023334,             0.00023334
                     70,                0.04239,                  0.875,                      1,                0.91699,             0.00022627,             0.00022627,             0.00022627
                     71,                0.04634,                  0.875,                      1,                0.91699,              0.0002192,              0.0002192,              0.0002192
                     72,                0.02129,                  0.875,                      1,                0.91553,             0.00021213,             0.00021213,             0.00021213
                     73,                0.00957,                  0.875,                      1,                0.91553,             0.00020506,             0.00020506,             0.00020506
                     74,                0.02134,                  0.875,                      1,                0.90771,             0.00019799,             0.00019799,             0.00019799
                     75,                0.09361,                  0.875,                      1,                0.90771,             0.00019092,             0.00019092,             0.00019092
                     76,                0.00716,                  0.875,                      1,                0.90918,             0.00018385,             0.00018385,             0.00018385
                     77,                0.02641,                  0.875,                      1,                0.90918,             0.00017679,             0.00017679,             0.00017679
                     78,                0.01618,                  0.875,                      1,                0.90918,             0.00016972,             0.00016972,             0.00016972
                     79,                0.29098,                  0.875,                      1,                0.90918,             0.00016265,             0.00016265,             0.00016265
                     80,                0.00409,                  0.875,                      1,                 0.9082,             0.00015558,             0.00015558,             0.00015558
                     81,                 0.0122,                  0.875,                      1,                 0.9082,             0.00014851,             0.00014851,             0.00014851
                     82,                 0.0036,                  0.875,                      1,                0.91455,             0.00014144,             0.00014144,             0.00014144
                     83,                0.00733,                  0.875,                      1,                0.91455,             0.00013437,             0.00013437,             0.00013437
                     84,                 0.0097,                  0.875,                      1,                0.91895,             0.00012731,             0.00012731,             0.00012731
                     85,                0.07268,                  0.875,                      1,                0.91895,             0.00012024,             0.00012024,             0.00012024
                     86,                  0.043,                  0.875,                      1,                 0.9209,             0.00011317,             0.00011317,             0.00011317
                     87,                0.00721,                  0.875,                      1,                 0.9209,              0.0001061,              0.0001061,              0.0001061
                     88,                0.01158,                  0.875,                      1,                0.92139,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     89,                0.03617,                  0.875,                      1,                0.92139,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     90,                0.00858,                  0.875,                      1,                0.90967,             8.4895e-05,             8.4895e-05,             8.4895e-05
                     91,                0.00742,                  0.875,                      1,                0.90967,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     92,                0.00999,                  0.875,                      1,                0.91797,             7.0757e-05,             7.0757e-05,             7.0757e-05
                     93,                0.00343,                  0.875,                      1,                0.91797,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     94,                0.04243,                  0.875,                      1,                0.92334,              5.662e-05,              5.662e-05,              5.662e-05
                     95,                0.05208,                  0.875,                      1,                0.92334,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     96,                0.02849,                  0.875,                      1,                0.91992,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     97,                0.00204,                  0.875,                      1,                0.91992,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     98,                0.00484,                  0.875,                      1,                0.91895,             2.8346e-05,             2.8346e-05,             2.8346e-05
                     99,                0.02327,                  0.875,                      1,                0.91895,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    100,                0.01255,                  0.875,                      1,                0.91064,             1.4209e-05,             1.4209e-05,             1.4209e-05
